date,item_id,price
2025-04-24,服047,83.81
2025-04-24,服048,70.89
2025-04-24,服049,79.01
2025-04-25,食000,39.34
2025-04-25,食001,92.81
2025-04-25,食002,73.59
2025-04-25,食003,68.26
2025-04-25,食004,23.38
2025-04-25,食005,28.57
2025-04-25,食006,17.16
2025-04-25,食007,93.89
2025-04-25,食008,59.74
2025-04-25,食009,96.62
2025-04-25,食010,12.52
2025-04-25,食011,92.07
2025-04-25,食012,109.96
2025-04-25,食013,29.47
2025-04-25,食014,26.92
2025-04-25,食015,28.85
2025-04-25,食016,32.65
2025-04-25,食017,57.13
2025-04-25,食018,53.38
2025-04-25,食019,35.37
2025-04-25,食020,68.72
2025-04-25,食021,21.76
2025-04-25,食022,39.56
2025-04-25,食023,35.85
2025-04-25,食024,43.53
2025-04-25,食025,87.61
2025-04-25,食026,25.59
2025-04-25,食027,63.14
2025-04-25,食028,62.37
2025-04-25,食029,13.08
2025-04-25,食030,57.97
2025-04-25,食031,28.15
2025-04-25,食032,15.22
2025-04-25,食033,105.7
2025-04-25,食034,103.05
2025-04-25,食035,89.55
2025-04-25,食036,36.95
2025-04-25,食037,16.66
2025-04-25,食038,63.57
2025-04-25,食039,42.92
2025-04-25,食040,23.74
2025-04-25,食041,54.85
2025-04-25,食042,11.8
2025-04-25,食043,90.12
2025-04-25,食044,31.43
2025-04-25,食045,73.21
2025-04-25,食046,38.77
2025-04-25,食047,58.04
2025-04-25,食048,65.89
2025-04-25,食049,27.01
2025-04-25,家000,103.01
2025-04-25,家001,76.39
2025-04-25,家002,80.35
2025-04-25,家003,87.7
2025-04-25,家004,62.72
2025-04-25,家005,97.72
2025-04-25,家006,17.1
2025-04-25,家007,34.28
2025-04-25,家008,13.8
2025-04-25,家009,36.88
2025-04-25,家010,52.8
2025-04-25,家011,37.25
2025-04-25,家012,95.46
2025-04-25,家013,46.29
2025-04-25,家014,32.44
2025-04-25,家015,55.27
2025-04-25,家016,25.26
2025-04-25,家017,90.05
2025-04-25,家018,17.98
2025-04-25,家019,100.77
2025-04-25,家020,99.47
2025-04-25,家021,27.1
2025-04-25,家022,10.46
2025-04-25,家023,95.67
2025-04-25,家024,81.24
2025-04-25,家025,77.98
2025-04-25,家026,78.34
2025-04-25,家027,17.61
2025-04-25,家028,37.17
2025-04-25,家029,17.87
2025-04-25,家030,83.79
2025-04-25,家031,74.67
2025-04-25,家032,39.63
2025-04-25,家033,18.81
2025-04-25,家034,38.26
2025-04-25,家035,35.25
2025-04-25,家036,75.77
2025-04-25,家037,67.72
2025-04-25,家038,90.96
2025-04-25,家039,56.16
2025-04-25,家040,19.78
2025-04-25,家041,66.41
2025-04-25,家042,71.2
2025-04-25,家043,60.69
2025-04-25,家044,73.99
2025-04-25,家045,50.68
2025-04-25,家046,65.93
2025-04-25,家047,53.43
2025-04-25,家048,12.45
2025-04-25,家049,25.0
2025-04-25,数000,11.26
2025-04-25,数001,78.0
2025-04-25,数002,40.25
2025-04-25,数003,45.25
2025-04-25,数004,105.2
2025-04-25,数005,34.55
2025-04-25,数006,43.45
2025-04-25,数007,82.92
2025-04-25,数008,34.7
2025-04-25,数009,14.43
2025-04-25,数010,35.02
2025-04-25,数011,19.98
2025-04-25,数012,96.54
2025-04-25,数013,71.37
2025-04-25,数014,63.24
2025-04-25,数015,95.29
2025-04-25,数016,71.04
2025-04-25,数017,31.63
2025-04-25,数018,102.82
2025-04-25,数019,48.6
2025-04-25,数020,71.96
2025-04-25,数021,87.16
2025-04-25,数022,40.58
2025-04-25,数023,20.56
2025-04-25,数024,31.97
2025-04-25,数025,53.49
2025-04-25,数026,95.58
2025-04-25,数027,92.8
2025-04-25,数028,11.7
2025-04-25,数029,53.65
2025-04-25,数030,45.43
2025-04-25,数031,29.42
2025-04-25,数032,19.75
2025-04-25,数033,40.01
2025-04-25,数034,84.6
2025-04-25,数035,36.7
2025-04-25,数036,55.04
2025-04-25,数037,80.49
2025-04-25,数038,46.94
2025-04-25,数039,124.71
2025-04-25,数040,98.67
2025-04-25,数041,32.01
2025-04-25,数042,66.18
2025-04-25,数043,41.67
2025-04-25,数044,38.74
2025-04-25,数045,12.92
2025-04-25,数046,73.82
2025-04-25,数047,52.97
2025-04-25,数048,16.22
2025-04-25,数049,32.59
2025-04-25,服000,92.19
2025-04-25,服001,34.42
2025-04-25,服002,23.32
2025-04-25,服003,58.49
2025-04-25,服004,93.05
2025-04-25,服005,33.74
2025-04-25,服006,67.31
2025-04-25,服007,97.23
2025-04-25,服008,31.84
2025-04-25,服009,89.38
2025-04-25,服010,43.66
2025-04-25,服011,70.53
2025-04-25,服012,66.31
2025-04-25,服013,58.74
2025-04-25,服014,20.9
2025-04-25,服015,78.37
2025-04-25,服016,33.92
2025-04-25,服017,27.75
2025-04-25,服018,15.1
2025-04-25,服019,68.36
2025-04-25,服020,66.19
2025-04-25,服021,12.65
2025-04-25,服022,59.41
2025-04-25,服023,25.67
2025-04-25,服024,57.92
2025-04-25,服025,28.43
2025-04-25,服026,78.79
2025-04-25,服027,50.33
2025-04-25,服028,96.82
2025-04-25,服029,21.14
2025-04-25,服030,39.78
2025-04-25,服031,17.73
2025-04-25,服032,108.46
2025-04-25,服033,78.05
2025-04-25,服034,31.61
2025-04-25,服035,69.01
2025-04-25,服036,91.5
2025-04-25,服037,54.38
2025-04-25,服038,53.8
2025-04-25,服039,33.36
2025-04-25,服040,20.53
2025-04-25,服041,96.86
2025-04-25,服042,82.33
2025-04-25,服043,64.94
2025-04-25,服044,32.01
2025-04-25,服045,36.09
2025-04-25,服046,79.47
2025-04-25,服047,82.83
2025-04-25,服048,73.14
2025-04-25,服049,80.47
2025-04-26,食000,40.14
2025-04-26,食001,89.01
2025-04-26,食002,76.27
2025-04-26,食003,68.8
2025-04-26,食004,23.12
2025-04-26,食005,28.7
2025-04-26,食006,16.25
2025-04-26,食007,95.04
2025-04-26,食008,57.89
2025-04-26,食009,92.7
2025-04-26,食010,11.95
2025-04-26,食011,95.15
2025-04-26,食012,107.88
2025-04-26,食013,30.83
2025-04-26,食014,26.49
2025-04-26,食015,27.38
2025-04-26,食016,31.56
2025-04-26,食017,59.25
2025-04-26,食018,53.13
2025-04-26,食019,34.79
2025-04-26,食020,69.05
2025-04-26,食021,22.09
2025-04-26,食022,40.89
2025-04-26,食023,37.41
2025-04-26,食024,43.06
2025-04-26,食025,84.13
2025-04-26,食026,25.28
2025-04-26,食027,63.64
2025-04-26,食028,60.57
2025-04-26,食029,12.71
2025-04-26,食030,58.57
2025-04-26,食031,28.11
2025-04-26,食032,15.23
2025-04-26,食033,103.3
2025-04-26,食034,102.34
2025-04-26,食035,87.06
2025-04-26,食036,37.94
2025-04-26,食037,17.18
2025-04-26,食038,60.04
2025-04-26,食039,41.72
2025-04-26,食040,22.68
2025-04-26,食041,53.78
2025-04-26,食042,11.77
2025-04-26,食043,86.2
2025-04-26,食044,30.56
2025-04-26,食045,71.01
2025-04-26,食046,39.01
2025-04-26,食047,58.16
2025-04-26,食048,64.47
2025-04-26,食049,27.15
2025-04-26,家000,101.32
2025-04-26,家001,75.76
2025-04-26,家002,84.39
2025-04-26,家003,91.22
2025-04-26,家004,60.28
2025-04-26,家005,100.15
2025-04-26,家006,17.51
2025-04-26,家007,33.1
2025-04-26,家008,14.14
2025-04-26,家009,38.58
2025-04-26,家010,51.02
2025-04-26,家011,36.23
2025-04-26,家012,98.38
2025-04-26,家013,46.67
2025-04-26,家014,32.97
2025-04-26,家015,55.83
2025-04-26,家016,25.55
2025-04-26,家017,86.47
2025-04-26,家018,18.54
2025-04-26,家019,104.31
2025-04-26,家020,98.79
2025-04-26,家021,27.06
2025-04-26,家022,9.98
2025-04-26,家023,97.14
2025-04-26,家024,82.64
2025-04-26,家025,77.84
2025-04-26,家026,80.98
2025-04-26,家027,17.43
2025-04-26,家028,37.8
2025-04-26,家029,17.32
2025-04-26,家030,83.73
2025-04-26,家031,74.28
2025-04-26,家032,39.9
2025-04-26,家033,18.6
2025-04-26,家034,38.11
2025-04-26,家035,36.12
2025-04-26,家036,74.78
2025-04-26,家037,64.45
2025-04-26,家038,95.73
2025-04-26,家039,58.49
2025-04-26,家040,19.01
2025-04-26,家041,67.79
2025-04-26,家042,70.13
2025-04-26,家043,61.17
2025-04-26,家044,74.64
2025-04-26,家045,50.33
2025-04-26,家046,64.38
2025-04-26,家047,52.32
2025-04-26,家048,12.11
2025-04-26,家049,24.38
2025-04-26,数000,11.24
2025-04-26,数001,76.33
2025-04-26,数002,41.08
2025-04-26,数003,47.27
2025-04-26,数004,103.37
2025-04-26,数005,34.8
2025-04-26,数006,44.1
2025-04-26,数007,84.09
2025-04-26,数008,34.78
2025-04-26,数009,14.75
2025-04-26,数010,35.53
2025-04-26,数011,19.24
2025-04-26,数012,99.05
2025-04-26,数013,73.27
2025-04-26,数014,61.79
2025-04-26,数015,95.4
2025-04-26,数016,72.5
2025-04-26,数017,31.43
2025-04-26,数018,106.13
2025-04-26,数019,52.05
2025-04-26,数020,70.26
2025-04-26,数021,83.55
2025-04-26,数022,40.95
2025-04-26,数023,21.0
2025-04-26,数024,31.75
2025-04-26,数025,55.82
2025-04-26,数026,91.75
2025-04-26,数027,94.73
2025-04-26,数028,11.49
2025-04-26,数029,56.41
2025-04-26,数030,48.14
2025-04-26,数031,28.74
2025-04-26,数032,19.42
2025-04-26,数033,41.04
2025-04-26,数034,83.62
2025-04-26,数035,36.65
2025-04-26,数036,55.08
2025-04-26,数037,75.85
2025-04-26,数038,46.92
2025-04-26,数039,122.13
2025-04-26,数040,97.21
2025-04-26,数041,33.4
2025-04-26,数042,63.69
2025-04-26,数043,42.68
2025-04-26,数044,38.41
2025-04-26,数045,12.81
2025-04-26,数046,75.57
2025-04-26,数047,53.51
2025-04-26,数048,16.5
2025-04-26,数049,33.53
2025-04-26,服000,91.28
2025-04-26,服001,33.78
2025-04-26,服002,22.56
2025-04-26,服003,57.04
2025-04-26,服004,101.28
2025-04-26,服005,35.0
2025-04-26,服006,64.58
2025-04-26,服007,93.37
2025-04-26,服008,32.3
2025-04-26,服009,90.85
2025-04-26,服010,44.37
2025-04-26,服011,69.99
2025-04-26,服012,66.06
2025-04-26,服013,59.32
2025-04-26,服014,20.95
2025-04-26,服015,73.15
2025-04-26,服016,33.68
2025-04-26,服017,27.04
2025-04-26,服018,15.18
2025-04-26,服019,74.48
2025-04-26,服020,66.92
2025-04-26,服021,12.53
2025-04-26,服022,61.05
2025-04-26,服023,26.04
2025-04-26,服024,58.65
2025-04-26,服025,28.94
2025-04-26,服026,83.65
2025-04-26,服027,48.62
2025-04-26,服028,98.19
2025-04-26,服029,20.56
2025-04-26,服030,40.45
2025-04-26,服031,17.24
2025-04-26,服032,107.1
2025-04-26,服033,77.36
2025-04-26,服034,32.54
2025-04-26,服035,70.91
2025-04-26,服036,88.08
2025-04-26,服037,54.47
2025-04-26,服038,52.65
2025-04-26,服039,32.1
2025-04-26,服040,20.4
2025-04-26,服041,95.96
2025-04-26,服042,88.32
2025-04-26,服043,65.78
2025-04-26,服044,30.68
2025-04-26,服045,35.48
2025-04-26,服046,81.9
2025-04-26,服047,88.02
2025-04-26,服048,69.66
2025-04-26,服049,75.93
2025-04-27,食000,42.39
2025-04-27,食001,90.05
2025-04-27,食002,74.28
2025-04-27,食003,69.9
2025-04-27,食004,21.29
2025-04-27,食005,28.7
2025-04-27,食006,16.41
2025-04-27,食007,97.68
2025-04-27,食008,56.13
2025-04-27,食009,92.93
2025-04-27,食010,11.62
2025-04-27,食011,95.88
2025-04-27,食012,104.98
2025-04-27,食013,30.45
2025-04-27,食014,25.7
2025-04-27,食015,27.91
2025-04-27,食016,32.37
2025-04-27,食017,58.83
2025-04-27,食018,53.19
2025-04-27,食019,33.28
2025-04-27,食020,68.43
2025-04-27,食021,22.05
2025-04-27,食022,44.1
2025-04-27,食023,36.16
2025-04-27,食024,44.95
2025-04-27,食025,86.65
2025-04-27,食026,25.49
2025-04-27,食027,66.99
2025-04-27,食028,61.24
2025-04-27,食029,12.86
2025-04-27,食030,58.48
2025-04-27,食031,29.14
2025-04-27,食032,15.73
2025-04-27,食033,101.36
2025-04-27,食034,98.29
2025-04-27,食035,86.53
2025-04-27,食036,37.03
2025-04-27,食037,17.15
2025-04-27,食038,62.27
2025-04-27,食039,41.15
2025-04-27,食040,22.65
2025-04-27,食041,53.88
2025-04-27,食042,12.07
2025-04-27,食043,80.39
2025-04-27,食044,30.0
2025-04-27,食045,71.46
2025-04-27,食046,40.41
2025-04-27,食047,57.3
2025-04-27,食048,60.84
2025-04-27,食049,27.65
2025-04-27,家000,99.39
2025-04-27,家001,73.06
2025-04-27,家002,82.81
2025-04-27,家003,90.72
2025-04-27,家004,59.18
2025-04-27,家005,93.53
2025-04-27,家006,17.99
2025-04-27,家007,34.37
2025-04-27,家008,14.42
2025-04-27,家009,37.26
2025-04-27,家010,50.72
2025-04-27,家011,36.22
2025-04-27,家012,100.14
2025-04-27,家013,47.6
2025-04-27,家014,32.25
2025-04-27,家015,55.97
2025-04-27,家016,25.9
2025-04-27,家017,90.24
2025-04-27,家018,18.94
2025-04-27,家019,106.78
2025-04-27,家020,99.04
2025-04-27,家021,28.21
2025-04-27,家022,10.1
2025-04-27,家023,94.63
2025-04-27,家024,86.12
2025-04-27,家025,79.47
2025-04-27,家026,79.9
2025-04-27,家027,17.18
2025-04-27,家028,38.14
2025-04-27,家029,17.56
2025-04-27,家030,84.23
2025-04-27,家031,74.97
2025-04-27,家032,41.93
2025-04-27,家033,19.2
2025-04-27,家034,38.33
2025-04-27,家035,37.14
2025-04-27,家036,72.46
2025-04-27,家037,65.22
2025-04-27,家038,100.93
2025-04-27,家039,58.11
2025-04-27,家040,18.53
2025-04-27,家041,66.46
2025-04-27,家042,67.84
2025-04-27,家043,59.73
2025-04-27,家044,73.81
2025-04-27,家045,48.21
2025-04-27,家046,64.41
2025-04-27,家047,53.74
2025-04-27,家048,11.78
2025-04-27,家049,25.49
2025-04-27,数000,11.41
2025-04-27,数001,78.69
2025-04-27,数002,40.27
2025-04-27,数003,48.48
2025-04-27,数004,99.99
2025-04-27,数005,35.73
2025-04-27,数006,44.33
2025-04-27,数007,85.49
2025-04-27,数008,33.55
2025-04-27,数009,14.35
2025-04-27,数010,36.17
2025-04-27,数011,18.69
2025-04-27,数012,100.43
2025-04-27,数013,70.27
2025-04-27,数014,63.36
2025-04-27,数015,91.87
2025-04-27,数016,73.7
2025-04-27,数017,32.02
2025-04-27,数018,103.91
2025-04-27,数019,52.96
2025-04-27,数020,70.81
2025-04-27,数021,82.2
2025-04-27,数022,39.71
2025-04-27,数023,19.77
2025-04-27,数024,32.08
2025-04-27,数025,53.2
2025-04-27,数026,92.01
2025-04-27,数027,93.98
2025-04-27,数028,11.72
2025-04-27,数029,55.9
2025-04-27,数030,47.67
2025-04-27,数031,29.37
2025-04-27,数032,19.62
2025-04-27,数033,41.43
2025-04-27,数034,84.8
2025-04-27,数035,34.96
2025-04-27,数036,56.34
2025-04-27,数037,77.25
2025-04-27,数038,45.49
2025-04-27,数039,121.24
2025-04-27,数040,97.1
2025-04-27,数041,33.26
2025-04-27,数042,64.33
2025-04-27,数043,44.52
2025-04-27,数044,39.66
2025-04-27,数045,12.31
2025-04-27,数046,76.98
2025-04-27,数047,55.65
2025-04-27,数048,16.69
2025-04-27,数049,34.63
2025-04-27,服000,96.79
2025-04-27,服001,34.82
2025-04-27,服002,22.73
2025-04-27,服003,58.83
2025-04-27,服004,101.72
2025-04-27,服005,35.02
2025-04-27,服006,63.9
2025-04-27,服007,97.75
2025-04-27,服008,31.51
2025-04-27,服009,95.02
2025-04-27,服010,45.04
2025-04-27,服011,67.05
2025-04-27,服012,66.79
2025-04-27,服013,55.58
2025-04-27,服014,21.34
2025-04-27,服015,75.09
2025-04-27,服016,33.08
2025-04-27,服017,27.14
2025-04-27,服018,16.07
2025-04-27,服019,73.35
2025-04-27,服020,64.79
2025-04-27,服021,13.08
2025-04-27,服022,64.64
2025-04-27,服023,26.04
2025-04-27,服024,60.43
2025-04-27,服025,30.11
2025-04-27,服026,81.79
2025-04-27,服027,47.92
2025-04-27,服028,101.82
2025-04-27,服029,21.6
2025-04-27,服030,41.13
2025-04-27,服031,16.79
2025-04-27,服032,113.48
2025-04-27,服033,76.13
2025-04-27,服034,32.21
2025-04-27,服035,71.64
2025-04-27,服036,92.19
2025-04-27,服037,55.86
2025-04-27,服038,53.31
2025-04-27,服039,32.55
2025-04-27,服040,20.42
2025-04-27,服041,97.57
2025-04-27,服042,81.62
2025-04-27,服043,65.2
2025-04-27,服044,30.91
2025-04-27,服045,34.25
2025-04-27,服046,82.85
2025-04-27,服047,87.48
2025-04-27,服048,73.33
2025-04-27,服049,79.52
2025-04-28,食000,41.8
2025-04-28,食001,89.64
2025-04-28,食002,74.11
2025-04-28,食003,68.95
2025-04-28,食004,21.42
2025-04-28,食005,28.05
2025-04-28,食006,15.85
2025-04-28,食007,99.5
2025-04-28,食008,57.19
2025-04-28,食009,90.69
2025-04-28,食010,11.93
2025-04-28,食011,94.06
2025-04-28,食012,105.78
2025-04-28,食013,31.2
2025-04-28,食014,25.67
2025-04-28,食015,28.29
2025-04-28,食016,31.87
2025-04-28,食017,58.48
2025-04-28,食018,52.86
2025-04-28,食019,32.53
2025-04-28,食020,68.06
2025-04-28,食021,21.03
2025-04-28,食022,43.45
2025-04-28,食023,35.85
2025-04-28,食024,44.61
2025-04-28,食025,86.02
2025-04-28,食026,25.44
2025-04-28,食027,67.96
2025-04-28,食028,62.85
2025-04-28,食029,12.61
2025-04-28,食030,56.37
2025-04-28,食031,28.23
2025-04-28,食032,15.5
2025-04-28,食033,100.29
2025-04-28,食034,96.02
2025-04-28,食035,83.17
2025-04-28,食036,36.52
2025-04-28,食037,17.24
2025-04-28,食038,63.39
2025-04-28,食039,40.46
2025-04-28,食040,22.37
2025-04-28,食041,52.38
2025-04-28,食042,12.06
2025-04-28,食043,78.35
2025-04-28,食044,30.52
2025-04-28,食045,67.63
2025-04-28,食046,39.98
2025-04-28,食047,57.82
2025-04-28,食048,61.17
2025-04-28,食049,29.89
2025-04-28,家000,100.43
2025-04-28,家001,70.86
2025-04-28,家002,82.57
2025-04-28,家003,85.88
2025-04-28,家004,59.04
2025-04-28,家005,91.19
2025-04-28,家006,18.48
2025-04-28,家007,33.8
2025-04-28,家008,14.37
2025-04-28,家009,36.55
2025-04-28,家010,53.36
2025-04-28,家011,35.87
2025-04-28,家012,105.65
2025-04-28,家013,48.77
2025-04-28,家014,32.71
2025-04-28,家015,56.59
2025-04-28,家016,26.21
2025-04-28,家017,85.03
2025-04-28,家018,18.78
2025-04-28,家019,109.48
2025-04-28,家020,98.89
2025-04-28,家021,27.02
2025-04-28,家022,10.09
2025-04-28,家023,99.47
2025-04-28,家024,89.34
2025-04-28,家025,79.32
2025-04-28,家026,82.18
2025-04-28,家027,16.99
2025-04-28,家028,36.19
2025-04-28,家029,17.08
2025-04-28,家030,88.17
2025-04-28,家031,74.36
2025-04-28,家032,41.63
2025-04-28,家033,19.03
2025-04-28,家034,40.52
2025-04-28,家035,38.95
2025-04-28,家036,77.28
2025-04-28,家037,64.91
2025-04-28,家038,101.83
2025-04-28,家039,55.47
2025-04-28,家040,19.35
2025-04-28,家041,64.13
2025-04-28,家042,68.28
2025-04-28,家043,57.77
2025-04-28,家044,72.51
2025-04-28,家045,46.99
2025-04-28,家046,63.23
2025-04-28,家047,52.87
2025-04-28,家048,11.58
2025-04-28,家049,26.12
2025-04-28,数000,11.03
2025-04-28,数001,79.21
2025-04-28,数002,41.74
2025-04-28,数003,47.73
2025-04-28,数004,97.83
2025-04-28,数005,35.48
2025-04-28,数006,45.9
2025-04-28,数007,85.98
2025-04-28,数008,33.02
2025-04-28,数009,14.56
2025-04-28,数010,34.97
2025-04-28,数011,19.07
2025-04-28,数012,101.66
2025-04-28,数013,69.62
2025-04-28,数014,61.77
2025-04-28,数015,89.43
2025-04-28,数016,74.88
2025-04-28,数017,33.2
2025-04-28,数018,101.92
2025-04-28,数019,53.69
2025-04-28,数020,66.38
2025-04-28,数021,80.76
2025-04-28,数022,39.68
2025-04-28,数023,19.23
2025-04-28,数024,31.18
2025-04-28,数025,52.13
2025-04-28,数026,92.82
2025-04-28,数027,93.45
2025-04-28,数028,10.94
2025-04-28,数029,52.35
2025-04-28,数030,46.8
2025-04-28,数031,29.78
2025-04-28,数032,18.0
2025-04-28,数033,40.81
2025-04-28,数034,83.46
2025-04-28,数035,36.42
2025-04-28,数036,55.68
2025-04-28,数037,78.13
2025-04-28,数038,45.68
2025-04-28,数039,113.49
2025-04-28,数040,99.34
2025-04-28,数041,33.48
2025-04-28,数042,65.31
2025-04-28,数043,49.76
2025-04-28,数044,37.18
2025-04-28,数045,12.94
2025-04-28,数046,76.31
2025-04-28,数047,56.13
2025-04-28,数048,16.67
2025-04-28,数049,34.19
2025-04-28,服000,95.13
2025-04-28,服001,35.16
2025-04-28,服002,21.69
2025-04-28,服003,60.15
2025-04-28,服004,100.45
2025-04-28,服005,33.84
2025-04-28,服006,63.04
2025-04-28,服007,101.43
2025-04-28,服008,31.01
2025-04-28,服009,96.04
2025-04-28,服010,44.05
2025-04-28,服011,68.57
2025-04-28,服012,68.16
2025-04-28,服013,58.67
2025-04-28,服014,21.23
2025-04-28,服015,76.6
2025-04-28,服016,33.18
2025-04-28,服017,28.2
2025-04-28,服018,15.73
2025-04-28,服019,74.99
2025-04-28,服020,64.41
2025-04-28,服021,13.06
2025-04-28,服022,64.82
2025-04-28,服023,26.24
2025-04-28,服024,60.22
2025-04-28,服025,30.3
2025-04-28,服026,85.66
2025-04-28,服027,49.33
2025-04-28,服028,104.47
2025-04-28,服029,21.3
2025-04-28,服030,40.03
2025-04-28,服031,17.27
2025-04-28,服032,116.47
2025-04-28,服033,79.49
2025-04-28,服034,31.63
2025-04-28,服035,71.14
2025-04-28,服036,87.65
2025-04-28,服037,55.21
2025-04-28,服038,54.9
2025-04-28,服039,32.09
2025-04-28,服040,20.81
2025-04-28,服041,97.01
2025-04-28,服042,82.41
2025-04-28,服043,62.95
2025-04-28,服044,30.98
2025-04-28,服045,31.18
2025-04-28,服046,82.38
2025-04-28,服047,83.2
2025-04-28,服048,75.98
2025-04-28,服049,81.37
2025-04-29,食000,42.39
2025-04-29,食001,93.73
2025-04-29,食002,72.0
2025-04-29,食003,72.57
2025-04-29,食004,22.02
2025-04-29,食005,27.85
2025-04-29,食006,16.39
2025-04-29,食007,96.2
2025-04-29,食008,55.78
2025-04-29,食009,89.04
2025-04-29,食010,11.74
2025-04-29,食011,91.08
2025-04-29,食012,109.66
2025-04-29,食013,30.96
2025-04-29,食014,25.94
2025-04-29,食015,27.81
2025-04-29,食016,30.13
2025-04-29,食017,58.96
2025-04-29,食018,49.83
2025-04-29,食019,32.47
2025-04-29,食020,65.27
2025-04-29,食021,22.28
2025-04-29,食022,44.64
2025-04-29,食023,35.97
2025-04-29,食024,46.3
2025-04-29,食025,83.83
2025-04-29,食026,25.86
2025-04-29,食027,68.36
2025-04-29,食028,63.35
2025-04-29,食029,13.09
2025-04-29,食030,57.61
2025-04-29,食031,28.47
2025-04-29,食032,14.73
2025-04-29,食033,97.4
2025-04-29,食034,95.66
2025-04-29,食035,83.4
2025-04-29,食036,35.28
2025-04-29,食037,18.49
2025-04-29,食038,66.27
2025-04-29,食039,41.19
2025-04-29,食040,22.42
2025-04-29,食041,52.05
2025-04-29,食042,11.72
2025-04-29,食043,78.53
2025-04-29,食044,30.75
2025-04-29,食045,65.11
2025-04-29,食046,40.38
2025-04-29,食047,57.55
2025-04-29,食048,57.67
2025-04-29,食049,29.12
2025-04-29,家000,99.19
2025-04-29,家001,74.87
2025-04-29,家002,83.95
2025-04-29,家003,82.44
2025-04-29,家004,59.9
2025-04-29,家005,86.96
2025-04-29,家006,19.08
2025-04-29,家007,33.32
2025-04-29,家008,14.33
2025-04-29,家009,38.0
2025-04-29,家010,51.3
2025-04-29,家011,34.37
2025-04-29,家012,103.8
2025-04-29,家013,50.28
2025-04-29,家014,31.22
2025-04-29,家015,51.78
2025-04-29,家016,25.85
2025-04-29,家017,86.43
2025-04-29,家018,19.45
2025-04-29,家019,107.96
2025-04-29,家020,97.67
2025-04-29,家021,27.96
2025-04-29,家022,9.52
2025-04-29,家023,98.31
2025-04-29,家024,89.85
2025-04-29,家025,80.39
2025-04-29,家026,80.93
2025-04-29,家027,17.01
2025-04-29,家028,33.49
2025-04-29,家029,16.74
2025-04-29,家030,89.37
2025-04-29,家031,72.17
2025-04-29,家032,41.7
2025-04-29,家033,19.28
2025-04-29,家034,40.1
2025-04-29,家035,39.15
2025-04-29,家036,75.05
2025-04-29,家037,64.51
2025-04-29,家038,103.69
2025-04-29,家039,55.73
2025-04-29,家040,19.01
2025-04-29,家041,64.56
2025-04-29,家042,69.74
2025-04-29,家043,54.21
2025-04-29,家044,75.03
2025-04-29,家045,46.52
2025-04-29,家046,64.04
2025-04-29,家047,54.77
2025-04-29,家048,11.11
2025-04-29,家049,25.57
2025-04-29,数000,10.93
2025-04-29,数001,77.35
2025-04-29,数002,43.91
2025-04-29,数003,46.51
2025-04-29,数004,96.2
2025-04-29,数005,35.7
2025-04-29,数006,44.25
2025-04-29,数007,84.96
2025-04-29,数008,33.33
2025-04-29,数009,14.42
2025-04-29,数010,34.87
2025-04-29,数011,18.77
2025-04-29,数012,97.04
2025-04-29,数013,70.29
2025-04-29,数014,65.02
2025-04-29,数015,89.48
2025-04-29,数016,75.39
2025-04-29,数017,33.89
2025-04-29,数018,98.04
2025-04-29,数019,56.43
2025-04-29,数020,66.78
2025-04-29,数021,84.71
2025-04-29,数022,38.8
2025-04-29,数023,20.28
2025-04-29,数024,31.91
2025-04-29,数025,53.0
2025-04-29,数026,93.47
2025-04-29,数027,92.76
2025-04-29,数028,11.33
2025-04-29,数029,52.57
2025-04-29,数030,44.04
2025-04-29,数031,28.78
2025-04-29,数032,17.9
2025-04-29,数033,41.19
2025-04-29,数034,83.31
2025-04-29,数035,37.75
2025-04-29,数036,52.43
2025-04-29,数037,78.47
2025-04-29,数038,43.19
2025-04-29,数039,116.07
2025-04-29,数040,99.05
2025-04-29,数041,33.9
2025-04-29,数042,63.62
2025-04-29,数043,51.67
2025-04-29,数044,38.34
2025-04-29,数045,13.17
2025-04-29,数046,76.02
2025-04-29,数047,57.1
2025-04-29,数048,16.32
2025-04-29,数049,35.07
2025-04-29,服000,99.84
2025-04-29,服001,36.29
2025-04-29,服002,21.22
2025-04-29,服003,60.8
2025-04-29,服004,96.55
2025-04-29,服005,34.42
2025-04-29,服006,63.89
2025-04-29,服007,95.74
2025-04-29,服008,29.92
2025-04-29,服009,95.23
2025-04-29,服010,43.65
2025-04-29,服011,66.09
2025-04-29,服012,68.95
2025-04-29,服013,59.11
2025-04-29,服014,21.11
2025-04-29,服015,74.86
2025-04-29,服016,34.23
2025-04-29,服017,29.6
2025-04-29,服018,15.5
2025-04-29,服019,73.61
2025-04-29,服020,65.36
2025-04-29,服021,12.92
2025-04-29,服022,64.55
2025-04-29,服023,26.82
2025-04-29,服024,56.77
2025-04-29,服025,31.5
2025-04-29,服026,85.85
2025-04-29,服027,48.72
2025-04-29,服028,104.19
2025-04-29,服029,21.28
2025-04-29,服030,37.95
2025-04-29,服031,18.05
2025-04-29,服032,116.61
2025-04-29,服033,80.54
2025-04-29,服034,32.53
2025-04-29,服035,68.96
2025-04-29,服036,88.9
2025-04-29,服037,54.76
2025-04-29,服038,56.3
2025-04-29,服039,30.05
2025-04-29,服040,20.75
2025-04-29,服041,95.26
2025-04-29,服042,83.48
2025-04-29,服043,63.84
2025-04-29,服044,30.33
2025-04-29,服045,30.51
